Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
7124286,173,361,1286,256942123.0,3350,131394768,12039,1808107,269040820.0,7716,11982,246571614,89273788,87116307
7166776,173,361,1286,257950482.0,3388,132323520,12090,1819035,270048968.0,7716,11982,247484560,89283790,87117155
7197377,173,361,1286,260426626.0,3420,133187520,12233,1824406,272529399.0,7716,11982,249835586,91310648,89120324
7242610,173,361,1286,261416114.0,3425,133301544,12284,1835592,273544016.0,7716,11982,250763166,91456011,89258802
7254231,173,361,1286,263227209.0,3427,133408120,12400,1839767,275359181.0,7716,11982,252463233,92999445,90784803
7301756,173,361,1286,264231567.0,3449,133884008,12454,1851386,276364183.0,7716,11982,253359570,93045925,90827453
7362824,173,361,1286,265239486.0,3478,134673608,12511,1865288,277373995.0,7716,11982,254227395,93081132,90830819
7413345,173,361,1286,266241084.0,3505,135196368,12564,1878986,278376951.0,7716,11982,255093778,93098335,90831709
7464039,173,361,1286,267239934.0,3513,135298440,12625,1888954,279387940.0,7716,11982,256024923,93107866,90832096
7505409,173,361,1286,268229355.0,3534,135814112,12683,1896236,280394179.0,7716,11982,256953822,93291048,91011007
7546261,173,361,1286,269227865.0,3537,136063288,12740,1906834,281394863.0,7716,11982,257877239,93535606,91248092
7597847,173,361,1286,270240203.0,3580,136892848,12803,1916895,282406957.0,7716,11982,258794409,93604903,91299401
7607202,173,361,1286,271793927.0,3581,137081288,12898,1922808,283962357.0,7716,11982,260247245,95069375,92748346
7659031,173,361,1286,272805468.0,3594,136922712,12956,1931632,284975787.0,7716,11982,261184145,95140487,92815381
7713783,173,361,1286,273813059.0,3636,137936408,13014,1944118,285983147.0,7716,11982,262094812,95151285,92816448
7767328,173,361,1286,274815730.0,3667,139080016,13069,1957875,286987265.0,7716,11982,262983688,95235964,92876402
7815128,173,361,1286,275822438.0,3672,139397848,13121,1974007,287993718.0,7716,11982,263903399,95248636,92878129
7876358,173,361,1286,276815738.0,3717,140254888,13180,1987713,289002504.0,7716,11982,264759429,95282323,92880467
7927470,173,361,1286,277817015.0,3761,141372432,13240,2000039,290009817.0,7716,11982,265653659,95361756,92943082
7959123,173,361,1286,278712771.0,3779,141887864,13290,2009081,291019458.0,7716,11982,266568598,95741290,93318211
7980764,173,361,1286,279876043.0,3781,139341872,13416,2017768,292641027.0,7716,11982,268094603,96956500,94526995
7998793,176,358,1286,280625205.0,3801,142538896,13475,2029281,293670956.0,7716,11982,268972011,97625518,95162878
8053672,176,358,1286,281265555.0,3819,142885120,13536,2041041,294681645.0,7716,11982,269868998,97638360,95164592
8111133,176,358,1286,281946797.0,3860,143902728,13599,2051815,295688017.0,7716,11982,270758685,97663987,95179254
8173400,176,358,1286,282593654.0,3884,144232456,13657,2065809,296695429.0,7716,11982,271630767,97755377,95242066
8221545,176,358,1286,283311336.0,3890,144362568,13721,2081976,297705048.0,7716,11982,272550149,97812087,95294862
8277691,176,358,1286,284060880.0,3898,144610464,13770,2092317,298713685.0,7716,11982,273450449,97862934,95322285
8304085,176,358,1286,286574046.0,3898,145362176,13912,2101288,301278367.0,7716,11982,275856860,99611858,97059892
8359716,176,358,1286,287571147.0,3915,145481424,13976,2110330,302278372.0,7716,11982,276779937,99697066,97143107
8399734,176,358,1286,288556733.0,3939,145981832,14011,2118478,303282065.0,7716,11982,277667814,99718393,97146248
